id,McCabeCyclomaticComplexity,LinesOfCodeInCallable,NumberOfLambdaExpressionsInCallable,NumberOfMethodReferencesPerCallable,MaxNumberOfAddedLines,CodeChurn,NumberOfRevisions,MeanAuthorCommits,MaxNumberOfModifiedLines,Severity
1665,1,4,0,0,8,8,1,171.0,8,0
1666,3,9,0,0,10,10,1,294.0,10,0
1667,2,8,0,0,9,9,1,131.0,9,0
1668,5,13,0,0,14,14,1,2542.0,14,0
1669,2,8,0,0,9,9,2,1051.0,14,0
1670,2,6,0,0,10,12,2,1729.0,10,0
1671,3,13,0,0,13,15,2,3872.0,13,0
1672,12,32,0,0,33,35,2,66.0,33,1
1673,7,31,0,0,29,30,2,305.0,29,1
1674,3,10,0,0,12,12,2,110.5,12,0
1675,2,6,0,0,7,7,4,1054.0,7,0
1676,2,6,0,0,6,6,8,501.6,6,0
1677,7,26,0,0,27,27,1,3829.0,27,1
1678,1,5,0,0,7,6,3,704.3333333333334,7,0
1679,6,11,0,0,12,12,1,281.0,12,0
1680,5,14,0,0,16,16,1,139.0,16,0
1681,1,5,0,0,5,6,2,61.0,5,0
1682,2,7,0,0,8,8,2,141.5,10,0
1683,5,21,0,0,27,27,3,121.0,27,1
1684,3,5,0,0,6,6,1,1007.0,6,0
1685,2,7,0,0,8,8,1,5.0,8,0
1686,2,8,0,0,11,11,1,124.0,11,0
1687,1,6,0,0,6,7,2,42.5,6,0
1688,2,15,0,0,15,15,2,66.0,15,1
1689,2,13,1,0,14,14,1,101.0,14,0
1690,1,3,0,0,4,4,1,28.0,4,0
1691,2,9,0,0,14,13,2,2177.0,14,0
1692,2,6,0,0,9,9,4,1489.5,9,0
1693,1,10,0,0,11,11,1,799.0,11,0
1694,3,8,0,0,10,10,1,100.0,10,0
1695,1,6,0,0,7,7,1,4113.0,7,0
1696,2,5,0,0,7,7,1,846.0,7,0
1697,7,18,0,0,19,19,2,3836.0,19,0
1698,5,8,0,0,8,13,2,890.0,11,0
1699,2,6,0,0,8,8,1,26.0,8,0
1700,5,21,0,0,22,22,2,23.0,22,1
1701,2,9,0,0,14,14,2,3829.0,14,0
1702,1,4,0,0,5,5,1,2017.0,5,0
1703,2,8,0,0,10,10,1,155.0,10,0
1704,3,10,0,0,19,19,1,1452.0,19,0
1705,1,3,0,0,4,4,2,27.5,6,0
1706,2,8,0,0,50,14,5,1197.0,50,0
1707,1,12,0,0,16,16,2,426.5,16,0
1708,2,3,0,0,6,5,3,9140.0,6,0
1709,1,10,0,0,11,11,1,8.0,11,0
1710,1,6,0,0,7,7,1,19.0,7,0
1711,8,26,0,0,30,30,4,425.6666666666667,30,1
1712,1,11,0,0,12,12,3,1633.5,12,0
1713,3,9,0,0,10,10,3,183.0,10,0
1714,2,7,0,0,8,8,1,3829.0,8,0
1715,4,24,0,0,25,26,4,552.6666666666666,25,0
1716,1,5,0,0,6,6,1,3.0,6,0
1717,3,10,0,0,12,13,2,1530.0,12,0
1718,2,7,0,0,6,8,2,561.5,8,0
1719,1,4,0,0,5,5,1,622.0,5,0
1720,1,8,0,0,9,9,2,118.0,9,0
1721,3,10,0,0,17,17,1,1515.0,17,0
1722,2,8,0,0,10,10,1,1.0,10,0
1723,2,6,0,0,7,7,1,3829.0,7,0
1724,1,5,0,0,6,6,1,117.0,6,0
1725,2,9,0,0,10,10,1,55.0,10,0
1726,1,3,0,0,6,6,1,162.0,6,0
1727,1,3,0,0,10,6,3,506.0,10,0
1728,11,30,0,0,31,31,3,1504.3333333333333,31,2
1729,6,20,0,0,27,27,1,314.0,27,1
1730,2,21,0,0,11,27,3,979.6666666666666,13,0
1731,3,10,0,0,11,11,1,3829.0,11,0
1732,3,13,0,0,15,15,1,94.0,15,0
1733,1,3,0,0,4,4,2,44.5,4,0
1734,3,11,0,0,14,14,1,3829.0,14,0
1735,5,19,0,0,26,26,2,23630.0,26,1
1736,2,5,0,0,6,6,1,3323.0,6,0
1737,1,3,0,0,4,4,1,946.0,4,0
1738,20,45,0,0,46,46,4,7267.5,46,1
1739,2,11,0,0,12,12,2,3829.0,12,0
1740,1,3,0,0,7,7,1,1.0,7,0
1741,2,6,0,0,4,7,3,17014.0,5,0
1742,3,9,0,0,10,10,1,1127.0,10,0
1743,1,8,0,0,9,9,1,1887.0,9,0
1744,4,17,0,0,23,27,2,61.0,32,1
1745,3,11,0,0,12,13,7,23.5,12,0
1746,3,9,0,0,11,10,2,3829.0,11,0
1747,1,5,0,0,6,6,1,1790.0,6,0
1748,3,12,0,0,13,13,1,1379.0,13,0
1749,4,10,0,0,11,11,1,2152.0,11,0
1750,1,5,0,0,6,6,1,659.0,6,0
1751,1,3,0,0,4,4,1,1.0,4,0
1752,13,27,0,0,34,33,2,191.5,34,1
1753,5,17,0,0,18,18,2,585.0,18,0
1754,6,22,0,0,27,28,10,1616.6666666666667,46,1
1755,2,7,0,0,12,12,1,1515.0,12,0
1756,16,56,0,0,57,62,17,4879.5,57,2
1757,4,12,0,0,14,17,3,230.0,15,0
1758,4,20,0,0,24,24,2,12871.0,42,0
1759,2,8,0,0,9,10,3,513.5,9,0
1760,12,36,0,0,46,46,1,679.0,46,1
1761,2,7,0,0,8,8,1,17014.0,8,0
1762,3,5,0,0,8,8,3,6234.5,8,0
1763,1,24,0,0,21,24,2,522.0,22,0
1764,10,53,0,0,68,68,1,3829.0,68,2
1765,5,21,0,0,26,26,2,1729.0,26,1
1766,1,4,0,0,4,5,2,2578.0,4,0
1767,2,6,0,0,7,7,1,1758.0,7,0
1768,1,12,0,0,13,13,1,4892.0,13,0
1769,3,13,0,0,14,14,1,1515.0,14,0
1770,2,12,0,0,15,15,3,61.0,15,0
1771,1,12,0,0,16,16,4,439.6666666666667,16,0
1772,2,9,0,0,10,10,1,49.0,10,0
1773,10,42,0,0,58,55,4,281.5,58,1
1774,2,9,0,0,9,10,3,131.5,9,0
1775,1,6,0,0,40,5,14,141.25,60,0
1776,2,6,0,0,7,9,5,161.0,7,0
1777,1,5,0,0,6,6,1,28.0,6,0
1778,3,13,0,0,12,16,3,805.0,18,0
1779,3,13,0,0,19,19,1,1336.0,19,0
1780,8,44,0,0,28,42,11,1401.0,28,2
1781,2,8,0,0,5,9,6,238.5,5,0
1782,2,8,0,0,10,10,2,138.5,10,0
1783,7,33,0,0,41,46,6,1899.25,41,2
1784,1,10,0,0,14,15,11,811.5,25,0
1785,4,22,0,0,18,29,8,308.0,18,1
1786,2,8,0,0,9,9,1,1.0,9,0
1787,5,26,0,0,25,28,3,1010.5,49,1
1788,1,6,0,0,7,7,4,1301.5,7,0
1789,1,5,0,0,6,6,1,7646.0,6,0
1790,1,3,0,0,4,4,1,107.0,4,0
1791,1,21,0,0,33,31,3,361.0,33,1
1792,5,18,0,0,19,19,1,30.0,19,0
1793,1,4,0,0,5,5,2,3829.0,5,0
1794,2,5,0,0,6,6,1,2028.0,6,0
1795,2,7,0,0,8,8,1,222.0,8,0
1796,1,5,0,0,5,6,4,99.5,8,0
1797,6,16,0,0,12,16,3,17014.0,12,0
1798,3,29,0,0,36,36,1,11.0,36,1
1799,2,4,0,0,4,5,4,1714.0,4,0
1800,3,10,0,0,12,12,1,4.0,12,0
1801,4,13,0,0,14,14,4,563.5,14,0
1802,1,4,0,0,5,5,1,1819.0,5,0
1803,1,11,0,0,12,12,2,458.0,16,0
1804,2,8,0,0,9,9,1,33.0,9,0
1805,3,11,0,0,12,12,1,1112.0,12,0
1806,1,6,0,0,7,7,2,8525.0,7,0
1807,21,66,0,0,71,77,10,440.4,71,3
1808,2,13,0,0,15,14,5,1400.5,21,0
1809,2,6,0,0,7,7,1,36.0,7,0
1810,1,6,0,0,7,7,1,3018.0,7,0
1811,1,8,0,0,14,14,3,358.0,14,0
1812,74,302,0,0,368,368,2,475.5,368,3
1813,6,14,0,0,15,15,1,1340.0,15,1
1814,2,6,0,0,6,6,1,1097.0,6,0
1815,1,37,0,0,40,40,1,2142.0,40,0
1816,2,9,0,0,12,10,2,1733.5,12,0
1817,6,33,0,0,24,36,7,749.0,24,1
1818,3,9,0,0,10,10,1,149.0,10,0
1819,1,4,0,0,5,5,1,66.0,5,0
1820,1,3,0,0,6,6,1,411.0,6,0
1821,13,68,0,0,74,74,2,21.0,74,1
1822,4,12,0,0,13,13,1,170.0,13,0
1823,1,6,0,0,6,7,2,235.0,6,0
1824,1,4,0,0,7,9,3,911.0,7,0
1825,2,9,0,0,7,10,2,57.0,7,0
1826,6,38,0,0,39,39,2,1729.0,39,1
1827,1,4,0,0,5,5,1,2017.0,5,0
1828,3,9,0,0,10,10,1,14.0,10,0
1829,2,9,0,0,10,10,1,903.0,10,0
1830,6,27,0,0,24,24,1,453.0,24,1
1831,1,7,0,0,8,8,2,93.0,12,0
1832,5,22,0,0,23,25,4,2022.5,23,0
1833,4,17,0,0,11,17,3,656.6666666666666,14,0
1834,5,16,0,0,17,17,1,3829.0,17,0
1835,6,30,0,0,30,30,1,144.0,30,0
1836,1,3,0,0,4,4,1,388.0,4,0
1837,2,7,0,0,8,8,3,1425.0,8,0
1838,4,18,0,0,23,23,1,956.0,23,0
1839,2,7,0,0,8,8,1,28.0,8,0
1840,3,9,0,0,10,10,1,1273.0,10,0
1841,1,11,0,0,12,12,1,161.0,12,0
1842,1,4,0,0,5,5,1,388.0,5,0
1843,2,7,0,0,8,8,1,429.0,8,0
1844,5,24,0,0,27,25,3,73.5,27,1
1845,2,7,0,0,9,9,1,161.0,9,0
1846,2,5,0,0,7,7,1,3829.0,7,0
1847,3,8,0,0,9,9,1,37.0,9,0
1848,4,24,0,0,29,30,6,112.25,29,0
1849,2,7,0,0,8,8,1,3829.0,8,0
1850,7,15,0,0,22,22,4,2349.0,22,0
1851,1,3,0,0,4,4,1,161.0,4,0
1852,1,4,0,0,7,7,1,13.0,7,0
1853,3,13,0,0,14,14,1,1293.0,14,0
1854,2,15,0,0,15,15,1,170.0,15,0
1855,14,75,0,0,100,100,1,3829.0,100,2
1856,2,8,0,0,43,14,9,1091.3333333333333,49,0
1857,4,11,0,0,13,13,1,112.0,13,0
1858,3,12,0,0,18,20,3,4348.666666666667,18,0
1859,1,4,0,0,13,5,3,859.5,13,0
1860,3,10,0,0,15,15,1,350.0,15,0
1861,1,4,0,0,8,5,4,1980.0,8,0
1862,2,12,0,0,14,14,1,766.0,14,0
1863,1,3,0,0,4,4,1,237.0,4,0
1864,9,36,0,0,30,36,9,251.5,30,1
1865,8,29,0,0,30,30,2,278.0,30,1
1866,1,8,0,0,15,15,3,22.0,15,0
1867,1,3,0,0,4,4,1,79.0,4,0
1868,2,10,0,0,11,11,2,162.0,11,0
1869,3,20,0,0,20,21,3,129.0,21,0
1870,5,16,0,0,26,26,1,1819.0,26,1
1871,2,91,0,0,58,62,3,1053.0,65,0
1872,1,4,0,0,5,5,1,500.0,5,0
1873,1,6,0,0,7,7,1,6.0,7,0
1874,11,47,0,0,52,52,1,6.0,52,2
1875,1,3,0,0,4,4,1,4360.0,4,0
1876,1,5,0,0,5,6,3,457.0,5,0
1877,4,22,0,0,28,28,2,858.5,28,0
1878,4,23,0,0,27,27,2,107.0,27,0
1879,1,8,0,0,13,13,1,1379.0,13,0
1880,7,22,0,0,32,34,8,811.0,32,1
1881,5,22,0,0,21,25,2,3829.0,21,0
1882,1,12,0,0,11,10,2,733.0,11,0
1883,1,4,0,0,6,6,1,327.0,6,0
1884,2,7,0,0,10,9,2,60.5,10,0
1885,2,5,0,0,6,6,1,485.0,6,0
1886,2,7,0,0,9,8,2,209.0,9,0
1887,3,10,0,0,13,13,1,419.0,13,0
1888,1,8,0,0,10,10,1,316.0,10,0
1889,1,22,0,0,23,23,1,179.0,23,0
1890,2,6,0,0,7,7,1,61.0,7,0
1891,1,12,0,0,18,18,1,1175.0,18,0
1892,11,25,0,0,16,26,3,109.0,16,1
1893,3,14,0,0,35,27,5,805.5,35,0
1894,4,24,0,0,32,28,5,310.0,32,1
1895,1,4,0,0,5,5,1,1112.0,5,0
1896,2,5,0,0,6,6,2,3093.0,6,0
1897,3,13,0,0,14,14,1,1515.0,14,0
1898,4,20,0,0,138,27,5,1840.3333333333333,138,1
1899,4,16,0,0,19,19,1,9.0,19,0
1900,4,20,0,0,26,26,1,133.0,26,1
1901,9,33,0,0,42,39,3,18.0,42,1
1902,2,5,0,0,7,7,1,579.0,7,0
1903,12,61,0,0,46,77,13,1214.0,47,2
1904,1,4,0,0,5,5,2,152.0,5,0
1905,2,9,1,0,17,15,5,1198.3333333333333,18,0
1906,9,49,1,0,35,49,5,874.5,40,2
1907,1,3,0,0,4,4,1,1.0,4,0
1908,2,4,0,0,4,5,2,2349.0,4,0
1909,4,12,0,0,13,13,2,3444.0,13,0
1910,7,48,0,0,47,48,5,2094.333333333333,94,0
1911,9,28,0,0,29,29,1,17014.0,29,0
1912,8,27,0,0,29,37,8,451.0,29,1
1913,2,7,0,0,8,8,1,111.0,8,0
1914,1,7,0,0,8,8,1,703.0,8,0
1915,3,12,0,0,13,14,9,3132.0,13,0
1916,1,3,0,0,4,4,2,1396.0,4,0
1917,9,30,0,0,34,34,2,63.0,34,1
1918,1,4,0,0,5,5,3,843.5,6,0
1919,3,12,0,0,15,15,1,1.0,15,0
1920,1,3,0,0,4,5,2,545.5,4,0
1921,10,39,0,0,47,42,2,635.5,47,1
1922,1,10,0,0,17,17,2,1267.0,17,0
1923,2,12,0,0,13,13,2,475.5,13,0
1924,4,22,0,0,23,23,1,96.0,23,0
1925,1,5,0,0,9,9,1,77.0,9,0
1926,17,92,0,0,127,127,1,112.0,127,2
1927,3,3,0,0,4,4,2,168.5,4,0
1928,1,11,0,0,11,11,1,3829.0,11,0
1929,1,4,0,0,5,5,1,433.0,5,0
1930,1,5,0,0,10,10,2,421.0,10,0
1931,2,6,0,0,7,7,1,16.0,7,0
1932,6,23,0,0,24,24,1,903.0,24,0
1933,2,7,0,0,8,8,1,151.0,8,0
1934,2,6,0,0,7,7,1,61.0,7,0
1935,3,13,0,0,14,14,1,586.0,14,0
1936,1,5,0,0,6,6,2,3829.0,6,0
1937,1,7,0,0,8,8,1,1097.0,8,0
1938,2,6,0,0,8,8,1,933.0,8,0
1939,8,38,0,1,28,44,3,3829.0,29,1
1940,1,5,0,0,12,12,1,1236.0,12,0
1941,3,10,0,0,11,11,2,842.5,11,0
1942,1,4,0,0,5,5,2,176.0,6,0
1943,1,3,0,0,20,20,2,304.0,20,0
1944,1,5,0,0,6,6,1,3829.0,6,0
1945,1,10,0,0,12,12,1,1819.0,12,0
1946,2,7,0,0,8,8,1,76.0,8,0
1947,1,7,0,0,8,8,2,3829.0,14,0
1948,2,7,0,0,8,8,4,879.0,8,0
1949,6,18,0,0,18,19,2,1251.0,29,0
1950,1,4,0,0,4,5,3,1718.0,4,0
1951,2,5,0,0,6,6,1,231.0,6,0
1952,3,9,0,0,10,10,1,785.0,10,0
1953,4,11,0,0,12,12,1,1515.0,12,0
1954,3,11,0,0,15,15,1,3581.0,15,0
1955,1,9,0,0,13,19,2,656.0,15,0
1956,1,5,0,0,4,6,2,1288.0,4,0
1957,1,3,0,0,5,5,1,2675.0,5,0
1958,6,37,1,0,40,38,2,169.0,40,1
1959,2,5,0,0,6,6,1,343.0,6,0
1960,12,47,0,0,47,55,8,883.0,63,2
1961,2,14,0,0,16,16,7,285.1666666666667,16,0
1962,1,9,0,0,9,10,2,988.5,9,0
1963,2,19,0,0,18,21,5,3829.0,18,1
1964,5,21,0,0,28,28,1,109.0,28,0
1965,3,8,0,0,9,9,1,398.0,9,0
1966,1,4,0,0,4,5,3,80.0,4,0
1967,1,4,0,0,5,5,1,396.0,5,0
1968,1,4,0,0,5,5,1,154.0,5,0
1969,2,9,0,0,10,10,3,5146.0,10,0
1970,1,4,0,0,5,5,1,4892.0,5,0
1971,3,10,0,0,12,11,3,516.0,12,0
1972,1,4,0,0,5,5,1,49.0,5,0
1973,2,8,0,0,13,13,1,3.0,13,0
1974,2,5,0,0,9,6,4,630.5,9,0
1975,1,10,2,0,11,13,2,207.5,14,0
1976,6,29,0,0,39,34,2,107.0,39,0
1977,5,24,0,0,27,26,2,112.0,27,0
1978,1,3,0,0,4,4,1,5.0,4,0
1979,3,11,0,0,11,13,30,541.4545454545455,11,0
1980,2,6,0,0,7,7,1,20.0,7,0
1981,2,9,0,0,10,10,1,9.0,10,0
1982,1,5,0,0,6,6,1,5146.0,6,0
1983,1,17,0,0,11,18,25,428.4,11,0
1984,2,6,0,0,5,7,3,3266.0,5,0
1985,1,6,0,0,7,7,1,649.0,7,0
1986,3,25,0,0,42,39,2,188.5,45,0
1987,1,4,1,0,6,6,1,187.0,6,0
1988,3,10,0,0,18,18,1,2028.0,18,0
1989,3,18,0,0,28,21,3,1541.0,37,1
1990,1,4,0,0,5,5,1,36.0,5,0
1991,1,3,0,0,4,4,1,747.0,4,0
1992,3,9,0,0,12,10,2,141.5,16,0
1993,1,4,0,0,6,5,2,62.5,6,0
1994,2,11,0,0,15,14,3,989.0,15,0
1995,4,21,0,0,18,22,6,4093.3333333333335,36,0
1996,1,4,0,0,5,5,3,436.3333333333333,5,0
1997,2,6,0,0,11,8,3,5124.5,11,0
1998,2,11,0,0,13,13,1,3829.0,13,0
1999,1,3,0,0,6,6,1,3829.0,6,0
2000,9,53,0,0,241,54,12,858.0,241,2
2001,3,9,0,0,12,12,3,4945.5,12,0
2002,2,8,0,0,88,18,4,1627.0,88,0
2003,3,5,0,0,7,9,16,1070.888888888889,7,0
2004,2,8,0,0,9,9,2,310.0,9,0
2005,5,26,0,0,28,28,1,1974.0,28,0
2006,7,55,0,0,68,68,2,755.5,68,0
2007,2,8,0,0,13,12,7,426.0,13,0
2008,1,6,0,0,7,7,1,4892.0,7,0
2009,2,9,0,0,10,10,1,2020.0,10,0
2010,5,30,0,0,30,43,3,29.0,44,1
2011,1,5,0,0,7,7,1,145.0,7,0
2012,6,16,0,0,17,17,2,2152.0,17,0
2013,13,35,0,0,27,51,19,1202.8,27,0
2014,1,12,0,0,13,14,2,2319.0,13,0
2015,2,7,0,0,10,8,2,4.0,12,0
2016,10,38,0,0,73,73,1,1.0,73,2
2017,4,15,0,0,16,17,7,286.6666666666667,16,0
2018,3,14,0,0,23,23,1,258.0,23,0
2019,1,8,0,0,21,9,4,63.0,38,0
2020,2,7,0,0,8,8,3,1731.0,8,0
2021,2,10,0,0,13,13,1,3.0,13,0
2022,1,3,0,0,4,4,2,44.5,4,0
2023,1,5,0,0,4,6,2,82.0,4,0
2024,2,10,0,0,11,11,1,1144.0,11,0
2025,5,32,0,0,28,37,12,113.11111111111111,28,1
2026,2,6,0,0,4,8,2,1179.5,4,0
2027,28,103,0,0,111,112,3,9.0,111,2
2028,3,7,0,0,8,8,1,526.0,8,0
2029,5,26,0,0,39,36,7,640.8,39,1
2030,5,37,0,0,21,36,15,6091.0,40,2
2031,2,6,0,0,7,7,1,3444.0,7,0
2032,3,11,0,0,13,13,1,107.0,13,0
2033,7,25,0,0,88,89,3,57.66666666666666,88,2
2034,2,17,0,0,29,29,1,1758.0,29,1
2035,2,7,0,0,7,8,3,6234.5,7,0
2036,2,6,0,0,7,7,1,268.0,7,0
2037,4,20,1,0,29,29,1,81.0,29,1
2038,2,6,0,0,7,7,1,180.0,7,0
2039,2,6,0,0,8,7,3,2587.5,8,0
2040,2,5,0,0,6,6,1,49.0,6,0
2041,3,10,0,0,11,11,1,388.0,11,0
2042,1,3,0,0,7,6,2,804.0,7,0
2043,2,6,0,0,7,7,1,3829.0,7,0
2044,6,24,0,0,27,27,1,28.0,27,0
2045,1,3,0,0,10,10,1,1218.0,10,0
2046,1,7,0,0,13,14,9,261.2,13,0
2047,2,7,0,0,14,9,3,3829.0,14,0
2048,1,5,0,0,6,6,1,1330.0,6,0
2049,1,4,0,0,5,5,1,2017.0,5,0
2050,2,7,0,0,10,10,1,3829.0,10,0
2051,8,17,0,0,15,21,7,660.5,15,1
2052,1,4,0,0,5,5,1,28.0,5,0
2053,2,7,0,0,8,8,1,3829.0,8,0
2054,3,11,0,0,14,14,2,1335.0,14,0
2055,13,48,0,0,50,48,3,287.5,50,2
2056,7,24,0,0,32,32,1,388.0,32,1
2057,4,14,0,0,15,15,2,1429.0,15,0
2058,17,70,0,0,73,73,1,839.0,73,2
2059,1,6,0,0,8,8,1,37.0,8,0
2060,2,7,0,0,7,7,1,3.0,7,0
2061,1,3,0,0,9,6,3,1711.0,9,0
2062,11,46,3,4,34,70,6,391.0,34,2
2063,7,37,0,0,43,43,1,82.0,43,2
2064,11,27,0,0,26,26,1,105.0,26,1
2065,8,32,0,0,30,30,1,144.0,30,1
2066,2,11,0,0,12,12,3,365.5,12,0
2067,1,8,0,0,9,9,1,1377.0,9,0
2068,4,21,0,0,22,22,2,2853.0,22,1
2069,1,6,0,0,7,7,9,764.5,11,0
2070,1,13,0,0,38,13,5,2366.0,49,0
2071,4,18,0,0,15,21,7,377.8,26,1
2072,1,8,0,1,14,9,2,366.0,14,0
2073,10,43,0,0,44,44,1,51.0,44,1
2074,1,3,0,0,4,5,4,3423.5,4,0
2075,2,45,2,0,73,58,6,429.3333333333333,73,2
2076,2,9,0,0,12,12,1,25.0,12,0
2077,17,117,0,0,141,141,2,112.0,141,2
2078,6,32,0,0,37,35,13,432.375,37,1
2079,2,9,0,0,14,14,2,793.0,14,0
2080,1,13,0,0,16,19,3,163.0,16,0
2081,3,9,0,0,9,14,8,914.3333333333334,11,0
2082,3,21,0,0,18,23,2,4917.0,18,0
2083,5,22,0,0,17,23,5,1172.3333333333333,17,1
2084,1,6,0,0,8,8,1,166.0,8,0
2085,1,7,0,0,8,8,2,656.5,8,0
2086,2,7,0,0,12,12,2,1299.0,12,0
2087,3,8,0,0,7,7,2,211.0,7,0
2088,2,8,0,0,9,9,7,43.25,14,0
2089,2,5,0,0,4,6,2,3829.0,4,0
2090,2,7,0,0,8,8,1,3829.0,8,0
2091,2,7,0,0,8,12,2,3545.5,9,0
2092,3,14,0,0,17,17,3,1210.5,17,0
2093,1,6,0,0,5,7,2,395.5,7,0
2094,4,8,0,0,9,9,2,1051.0,14,0
2095,1,3,0,0,7,7,3,819.0,10,0
2096,16,61,0,0,61,58,12,1803.0,61,2
2097,2,8,0,0,9,9,1,119.0,9,0
2098,14,37,0,0,38,38,3,131.0,38,2
2099,4,10,0,0,12,12,1,58.0,12,0
2100,2,6,0,0,7,7,1,1043.0,7,0
2101,8,28,0,0,37,36,3,793.0,37,1
2102,2,10,1,0,12,12,1,1064.0,12,0
2103,3,11,0,0,14,14,4,342.25,14,0
2104,5,14,0,0,30,21,6,886.25,30,1
2105,4,10,0,0,8,11,3,3535.0,10,0
2106,2,6,0,0,7,7,1,355.0,7,0
2107,6,21,0,0,22,24,3,693.5,22,1
2108,4,17,0,0,18,18,1,236.0,18,0
2109,1,23,0,0,25,25,2,3829.0,42,1
2110,1,3,0,0,4,4,1,1.0,4,0
2111,2,7,0,0,8,8,1,295.0,8,0
2112,1,6,0,0,7,7,1,148.0,7,0
2113,3,17,1,0,19,19,1,37.0,19,1
2114,2,8,0,0,9,9,1,3829.0,9,0
2115,2,7,0,0,8,8,1,604.0,8,0
2116,2,8,0,0,9,9,1,4709.0,9,0
2117,3,9,0,0,10,10,2,4261.0,10,0
2118,1,12,0,0,13,13,8,1758.0,13,0
2119,2,5,0,0,6,6,3,1380.5,9,0
2120,1,4,0,0,4,5,2,268.0,4,0
2121,3,10,0,0,11,11,1,2.0,11,0
2122,10,36,0,0,35,49,8,186.66666666666663,35,2
2123,3,12,0,0,13,13,1,1.0,13,0
2124,1,4,0,0,5,5,1,4.0,5,0
2125,1,3,0,0,4,4,3,1401.0,4,0
2126,4,12,0,0,18,18,1,162.0,18,0
2127,3,8,0,0,9,9,1,3323.0,9,0
2128,5,12,0,0,13,13,1,14.0,13,0
2129,1,3,0,0,4,4,1,24.0,4,0
2130,1,12,0,0,16,16,1,579.0,16,0
2131,1,4,0,0,6,6,1,1044.0,6,0
2132,1,4,0,0,5,5,2,687.0,6,0
2133,1,13,0,0,14,14,8,1758.0,14,0
2134,1,3,0,0,4,4,1,162.0,4,0
2135,2,22,0,0,32,32,1,29.0,32,0
2136,1,4,0,0,7,7,2,1819.0,7,0
2137,3,11,0,0,12,12,1,183.0,12,0
2138,2,8,0,0,9,9,1,197.0,9,0
2139,5,15,0,0,22,17,5,428.25,22,0
2140,1,3,0,1,6,6,1,1790.0,6,0
2141,2,6,0,0,6,6,1,34.0,6,0
2142,2,10,0,0,11,11,1,785.0,11,0
2143,1,4,0,0,5,5,1,1546.0,5,0
2144,3,11,0,0,12,12,1,3829.0,12,0
2145,1,4,0,0,5,5,1,1819.0,5,0
2146,3,11,0,0,9,12,2,285.5,14,0
2147,1,11,0,0,11,11,2,212.5,18,0
2148,2,7,0,0,9,9,3,378.6666666666667,9,0
2149,2,7,0,0,8,8,2,45.0,8,0
2150,2,8,0,0,10,10,1,500.0,10,0
2151,1,3,0,0,5,5,2,1819.0,5,0
2152,5,17,0,0,18,18,1,3829.0,18,0
2153,1,9,0,0,10,10,1,30.0,10,0
2154,8,19,0,0,21,21,1,1515.0,21,0
2155,2,5,0,0,4,7,7,864.3333333333334,6,0
2156,1,6,0,0,7,7,4,1248.6666666666667,10,0
2157,2,10,1,0,11,11,1,890.0,11,0
2158,4,13,0,0,16,16,1,14.0,16,0
2159,2,8,0,0,9,10,3,1212.5,9,0
2160,1,7,0,0,9,12,2,21.0,9,0
2161,2,6,0,0,7,7,1,3829.0,7,0
2162,2,9,0,0,12,12,4,259.6666666666667,12,0
2163,8,44,0,0,53,53,1,1.0,53,2
2164,3,12,0,0,14,13,4,152.66666666666666,21,0
2165,3,12,0,0,13,13,2,1332.5,13,0
2166,2,6,0,0,7,7,1,57.0,7,0
2167,9,29,0,0,31,31,4,1852.0,31,1
2168,3,10,0,0,12,17,2,3829.0,12,0
2169,1,4,0,0,5,5,1,70.0,5,0
2170,2,6,0,0,4,7,2,403.0,4,0
2171,3,11,0,0,17,20,2,579.0,17,0
2172,10,49,0,0,38,50,19,726.8,82,1
2173,1,3,0,0,4,4,1,4462.0,4,0
2174,1,7,0,0,8,8,1,238.0,8,0
2175,10,45,1,1,53,53,1,131.0,53,1
2176,2,4,0,0,6,6,1,1340.0,6,0
2177,1,3,0,0,5,5,2,116.5,5,0
2178,1,3,0,0,4,4,2,248.5,4,0
2179,1,13,0,0,41,14,3,543.6666666666666,49,0
2180,2,6,0,0,8,8,1,66.0,8,0
2181,2,7,0,0,9,9,1,1637.0,9,0
2182,3,13,0,0,13,14,2,1407.0,13,0
2183,1,3,0,0,5,5,1,1711.0,5,0
2184,2,7,0,0,9,8,3,247.0,9,0
2185,2,7,0,0,5,8,4,197.66666666666663,6,0
2186,28,120,0,0,153,153,2,140.5,153,3
2187,17,97,0,0,70,103,5,1676.0,70,3
2188,4,14,0,0,18,18,1,217.0,18,0
2189,1,3,0,0,4,4,1,63.0,4,0
2190,1,5,0,0,6,6,1,13.0,6,0
2191,2,12,0,0,13,13,1,172.0,13,0
2192,3,12,0,0,13,13,1,1141.0,13,0
2193,2,6,0,0,4,7,3,116.5,4,0
2194,2,3,0,0,6,5,2,2066.0,6,0
2195,2,7,0,0,8,8,8,448.0,8,0
2196,2,12,0,0,17,17,1,31.0,17,1
2197,1,3,0,0,44,44,1,999.0,44,1
2198,1,7,0,0,11,11,1,1248.0,11,0
2199,3,8,0,0,7,9,3,1306.3333333333333,7,0
2200,1,5,0,0,6,6,1,367.0,6,0
2201,1,5,0,0,4,7,2,3829.0,5,0
2202,3,16,0,0,11,16,8,203.0,18,0
2203,3,16,0,0,17,17,1,461.0,17,0
2204,3,9,0,0,10,10,1,292.0,10,0
2205,5,26,0,0,36,36,1,3829.0,36,1
