id,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations,NumberOfBugFixes,MeanCommitMessageLength,NumberOfRevisions,DaysWithCommits,NumberOfRefactorings,Severity
715,0.0,10,20.0,0,0,2,1,0,0,0,1,1,1.0,1,8,0,0,40.375,8,6,0,0
716,0.0,9,0.0,0,0,0,1,0,0,1,1,1,1.0,1,2,0,3,53.72727272727273,11,9,0,0
717,0.0,64,0.0,0,0,0,3,0,0,0,17,17,1.0,2,22,0,0,121.75,4,4,2,0
718,0.0,6,0.0,0,0,0,2,0,0,0,2,2,1.0,0,2,0,1,370.5,4,4,1,0
719,0.0,47,0.0,0,0,0,3,0,4,3,8,8,1.0,3,6,0,3,57.25,8,8,0,0
720,0.0,8,0.0,0,0,0,1,0,1,0,1,1,1.0,1,2,0,1,51.44444444444444,18,17,1,0
721,0.0,63,0.0,10,0,0,10,0,0,10,10,0,0.0,10,30,0,0,52.66666666666666,3,3,0,1
722,6.0606060606060606,33,9.090909090909092,1,2,3,3,0,0,5,4,3,0.6666666666666666,2,19,0,2,28.4,15,13,0,0
723,0.0,104,0.0,0,0,0,8,0,6,0,10,10,1.0,8,13,0,0,68.0,4,3,0,0
724,0.0,44,0.0,0,0,0,4,0,0,2,8,8,1.0,3,12,0,1,58.285714285714285,7,4,0,0
725,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0,1,42.333333333333336,3,3,0,0
726,0.0,38,0.0,1,0,0,5,0,0,1,7,6,0.8,5,10,0,0,54.81818181818182,11,11,0,0
727,0.0,92,0.0,0,0,0,4,0,0,5,14,14,1.0,4,55,2,7,34.984375,64,36,1,0
728,0.0,14,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0,0,62.63636363636363,11,10,0,0
729,0.0,294,0.0,0,0,0,2,0,1,0,42,42,1.0,2,253,0,4,119.4074074074074,27,20,1,0
730,0.0,6,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,23,49.11009174311926,218,156,1,0
731,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,55.11111111111112,9,8,0,0
732,0.0,17,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0,9,133.52083333333334,48,43,3,0
733,0.0,41,0.0,4,0,0,5,0,0,2,7,3,0.2,4,12,0,1,128.6,5,5,0,0
734,0.0,178,0.0,4,0,0,21,2,2,8,34,28,0.7142857142857143,17,58,4,0,51.0,2,2,0,1
735,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,7,94.6,40,29,2,0
736,0.0,39,0.0,0,0,0,1,0,1,0,7,7,1.0,1,19,0,0,58.76923076923077,13,12,3,0
737,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,15.0,1,1,0,0
738,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,1,18.5,2,2,0,0
739,0.0,29,0.0,0,0,0,2,0,0,3,3,3,1.0,2,9,0,1,49.0,4,3,0,0
740,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,30.5,6,5,0,2
741,0.0,22,0.0,0,0,0,1,0,0,5,1,1,1.0,0,8,4,0,59.0,10,9,0,0
742,0.0,138,0.0,4,0,0,14,0,0,10,20,16,0.7142857142857143,13,54,5,6,121.43037974683544,79,60,5,0
743,0.0,20,0.0,2,0,0,4,0,0,0,4,2,0.5,4,4,0,1,53.25,8,6,0,0
744,0.0,8,0.0,0,0,0,3,0,0,0,3,3,1.0,0,3,0,1,28.307692307692307,13,10,2,0
745,0.0,84,0.0,0,0,0,5,0,0,2,12,12,1.0,1,29,0,0,112.6,5,5,0,0
746,0.0,135,0.0,2,0,0,14,0,0,2,31,29,0.8571428571428571,13,35,0,2,70.5,14,13,3,0
747,0.0,40,0.0,0,0,0,3,0,0,1,6,6,1.0,3,16,0,2,53.35294117647059,17,16,1,0
748,0.0,62,0.0,1,0,0,8,0,0,0,9,8,0.875,0,16,0,3,47.142857142857146,7,1,0,0
749,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,45.7,20,20,1,0
750,0.0,12,0.0,0,0,0,1,0,0,1,1,1,1.0,0,5,0,1,20.181818181818183,11,7,1,0
751,0.0,18,0.0,1,0,0,2,0,0,1,2,1,0.5,2,4,0,1,18.5,2,2,0,0
752,0.0,64,0.0,1,0,0,11,0,0,0,11,10,0.9090909090909092,6,30,0,1,79.8695652173913,23,20,2,0
753,0.0,104,0.0,9,0,0,16,0,0,4,16,7,0.4375,16,23,0,2,66.94444444444444,18,16,3,1
754,0.0,6,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,0,108.1,10,8,4,0
755,0.0,214,0.0,12,0,0,27,0,0,10,41,29,0.5555555555555556,23,65,0,6,103.06060606060606,33,29,1,1
756,0.0,20,0.0,0,0,0,2,0,0,1,3,3,1.0,2,4,0,0,51.75,4,4,0,0
757,0.0,17,0.0,0,0,0,1,0,2,1,1,1,1.0,0,5,0,2,45.375,8,7,1,0
758,0.0,12,0.0,0,0,0,2,0,0,0,2,2,1.0,1,3,0,1,66.4,15,14,0,0
759,0.0,17,0.0,0,0,0,1,0,0,0,2,2,1.0,0,2,0,1,44.5,4,4,0,0
760,0.0,224,0.0,9,0,0,39,0,0,2,44,35,0.7692307692307693,39,95,0,2,53.2,15,15,2,0
761,0.0,36,0.0,1,0,0,6,0,0,0,6,5,0.8333333333333334,6,8,0,2,97.07692307692308,13,12,1,0
762,0.0,50,0.0,3,0,0,5,0,0,4,7,4,0.4,5,14,0,0,36.63157894736842,19,14,0,1
763,0.0,367,0.0,0,0,0,13,0,0,40,62,62,1.0,1,141,42,10,76.81720430107526,93,72,9,1
764,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,55.833333333333336,18,18,1,0
765,0.0,67,0.0,0,0,0,2,0,0,1,17,17,1.0,2,31,0,1,87.33333333333333,9,7,0,0
766,250.0,4,0.0,0,10,0,0,0,0,0,0,0,0.0,0,50,0,0,55.71428571428572,7,4,0,0
767,0.0,19,0.0,0,0,0,2,0,0,0,3,3,1.0,2,13,0,0,124.5,2,2,0,0
768,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,106.0,3,3,0,0
769,0.0,10,0.0,0,0,0,4,0,0,0,4,4,1.0,4,4,0,0,101.5,2,2,0,0
770,0.0,42,0.0,0,0,0,5,0,0,1,6,6,1.0,5,12,0,0,402.0,1,1,0,0
771,0.0,548,0.0,17,0,0,43,1,0,22,100,82,0.5813953488372093,23,120,0,11,61.54,50,32,1,1
772,0.0,166,0.0,0,0,0,6,0,0,3,34,34,1.0,2,108,0,5,41.77272727272727,22,22,0,0
773,0.0,96,0.0,0,0,0,9,0,0,1,24,24,1.0,8,16,0,0,40.333333333333336,12,12,1,0
774,0.0,36,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,132.22222222222223,9,8,0,0
775,0.0,102,0.0,1,0,0,17,0,0,4,19,18,0.9411764705882352,17,31,0,0,29.666666666666668,3,3,0,0
776,0.0,18,0.0,1,0,0,1,0,0,1,1,0,0.0,1,5,0,1,31.666666666666668,3,3,0,0
777,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,29.5,2,2,1,0
778,0.0,15,0.0,0,0,0,2,0,0,0,2,2,1.0,1,4,0,1,46.27272727272727,11,9,1,0
779,0.0,4,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0,0,30.0,3,3,0,0
780,0.0,19,0.0,0,0,0,1,0,0,0,3,3,1.0,1,7,0,0,73.38461538461539,13,13,0,0
781,0.0,12,0.0,0,0,0,1,0,0,2,2,2,1.0,1,8,0,0,64.0,1,1,0,0
782,0.0,46,0.0,1,0,0,2,0,0,0,7,6,0.5,2,8,0,0,35.0,3,3,0,0
783,0.0,242,0.0,0,0,0,13,0,2,2,32,32,1.0,12,118,1,15,93.76470588235294,68,51,2,0
784,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,6,79.68478260869566,92,86,8,0
785,0.0,185,0.0,7,0,0,21,0,0,13,33,26,0.6666666666666666,15,50,0,2,69.5,10,10,1,0
786,0.0,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,43.5,8,8,0,1
787,0.0,62,0.0,3,0,0,10,3,0,4,13,7,0.4,6,28,0,0,53.333333333333336,3,2,0,0
788,0.0,26,0.0,0,0,0,1,0,0,5,2,2,1.0,1,3,4,1,94.3,10,8,1,0
789,0.0,33,0.0,2,0,0,5,0,0,3,5,3,0.6,5,5,0,1,344.5,2,2,0,0
790,4.545454545454546,22,0.0,0,1,0,3,0,0,0,3,3,1.0,0,14,0,1,42.5,4,3,0,0
791,0.0,61,0.0,7,0,0,9,2,0,7,9,0,0.0,9,9,0,0,52.66666666666666,6,5,1,3
792,0.0,129,0.0,0,0,0,18,0,0,0,18,18,1.0,0,19,0,0,14.0,1,1,0,0
793,0.0,22,0.0,2,0,0,4,0,0,0,4,2,0.5,4,6,0,3,39.5,4,3,0,0
794,0.0,90,0.0,7,0,0,11,0,0,3,16,9,0.3636363636363636,11,13,0,3,60.25,8,8,1,0
795,0.0,21,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,2,3,0,3,117.76470588235294,17,15,0,0
796,0.0,326,0.0,0,0,0,9,0,0,1,49,49,1.0,8,217,0,1,70.0,16,16,0,0
797,0.0,51,0.0,2,0,0,5,0,2,0,9,7,0.6,5,16,0,5,56.29166666666666,24,21,0,0
798,0.0,84,0.0,0,0,0,7,0,0,8,11,11,1.0,4,19,0,9,77.0909090909091,22,22,0,0
799,0.0,29,0.0,0,0,0,4,1,0,0,7,6,0.75,4,7,0,1,116.45454545454544,11,10,1,0
800,0.0,6,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0,0,86.14285714285714,7,6,0,0
801,0.0,24,0.0,2,0,0,2,0,0,2,2,0,0.0,2,2,0,2,71.75,8,7,0,0
802,0.0,202,0.0,0,0,0,16,0,0,5,41,41,1.0,13,45,0,0,55.5,2,2,0,0
803,0.0,36,0.0,0,0,0,2,0,0,0,10,10,1.0,2,19,0,6,35.035714285714285,28,21,4,0
804,0.0,66,0.0,3,0,0,8,0,0,0,8,5,0.625,8,44,0,1,57.84615384615385,13,13,0,0
805,0.0,14,0.0,0,0,0,3,0,0,0,3,3,1.0,3,8,0,0,108.0,1,1,0,0
806,0.0,36,0.0,1,0,0,3,0,0,3,5,4,0.6666666666666666,3,7,0,170,46.91379310344828,754,367,17,0
807,0.0,768,0.0,6,0,0,36,0,1,19,156,150,0.8333333333333334,16,588,0,10,98.9943181818182,176,130,48,0
808,0.0,386,0.0,1,0,0,22,0,0,20,67,66,0.9545454545454546,17,191,1,4,43.71428571428572,7,7,0,0
809,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,85.84210526315789,19,17,2,0
810,0.0,67,0.0,0,0,0,8,0,0,2,16,16,1.0,3,50,0,9,38.008230452674894,243,98,35,0
811,0.0,76,0.0,6,0,0,10,0,0,5,12,6,0.4,9,13,0,10,81.13095238095238,84,77,6,1
812,0.0,42,0.0,4,0,0,8,4,0,4,8,0,0.0,8,8,0,0,89.0,2,2,0,2
813,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0,0,108.0,1,1,0,0
814,0.0,15,0.0,0,0,0,1,0,0,1,2,2,1.0,1,2,0,0,51.71428571428572,7,7,2,0
815,10.126582278481012,79,1.2658227848101269,0,8,1,7,0,0,1,15,15,1.0,1,53,0,0,79.0,1,1,0,0
816,0.0,19,0.0,0,0,0,0,0,0,1,0,0,0.0,0,2,0,0,40.9,10,9,0,0
817,0.0,31,0.0,3,0,0,4,0,0,0,6,3,0.25,2,5,0,5,69.52083333333333,48,32,1,0
818,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,64.12903225806451,31,27,0,0
819,0.0,36,0.0,0,0,0,2,1,0,0,7,3,0.5,2,7,0,4,203.125,16,16,1,0
820,0.0,56,0.0,3,0,0,9,0,0,0,15,12,0.6666666666666666,9,25,0,2,99.7391304347826,23,21,2,0
821,0.0,116,0.0,10,0,0,15,0,0,5,23,13,0.3333333333333333,12,16,0,1,56.51724137931034,29,27,2,0
822,0.0,51,0.0,1,0,0,3,0,2,2,9,8,0.6666666666666666,1,19,0,2,40.0,11,7,0,0
823,0.0,37,0.0,1,0,0,3,1,0,0,5,3,0.3333333333333333,3,7,0,1,18.5,2,2,0,0
824,0.0,50,0.0,4,0,0,6,1,0,0,7,1,0.1666666666666666,6,17,0,0,18.0,1,1,0,2
825,0.0,49,0.0,3,0,0,6,1,1,4,6,2,0.3333333333333333,6,8,3,0,49.66666666666666,6,6,0,2
826,0.0,45,0.0,2,0,0,7,0,0,2,7,5,0.7142857142857143,7,21,0,0,115.6,10,10,1,0
827,0.0,127,0.0,0,0,0,2,0,39,4,3,3,1.0,2,15,0,0,60.25,16,14,1,0
828,12.5,56,0.0,0,7,0,9,0,0,0,12,12,1.0,9,30,0,3,52.96428571428572,28,15,1,0
829,0.0,80,0.0,9,0,0,11,0,0,6,16,6,0.1818181818181818,10,22,0,1,63.68421052631579,19,17,3,0
830,0.0,27,0.0,1,0,0,3,1,1,1,6,3,0.3333333333333333,2,7,0,4,37.285714285714285,28,22,1,1
831,0.0,646,0.0,1,0,0,34,0,0,2,192,191,0.9705882352941176,11,226,0,50,70.12765957446808,94,79,9,0
832,0.0,16,0.0,0,0,0,2,0,0,0,2,2,1.0,2,3,0,0,49.5,12,6,2,0
833,0.0,302,0.0,2,0,0,25,0,1,3,59,57,0.92,11,197,0,7,64.6829268292683,41,38,1,0
834,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,81.89473684210526,19,18,2,0
835,2.083333333333333,48,4.166666666666667,0,1,2,6,0,0,1,11,11,1.0,3,22,0,2,36.5,6,5,0,0
836,0.0,45,0.0,3,0,0,5,1,0,1,10,5,0.2,5,7,0,3,80.13333333333334,15,15,0,1
837,0.0,21,0.0,2,0,0,2,0,0,2,2,0,0.0,2,2,0,0,70.0,7,6,0,0
838,0.0,44,0.0,2,0,0,5,2,0,0,7,3,0.2,5,10,0,1,18.5,2,2,0,1
839,0.0,171,0.5847953216374269,6,0,1,25,0,1,1,39,33,0.76,23,31,0,1,47.22727272727273,22,20,2,0
840,0.0,25,0.0,2,0,0,4,0,0,1,4,2,0.5,4,5,0,7,39.68421052631579,38,18,4,2
841,0.0,6,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,4,102.11764705882354,153,145,5,0
842,0.0,26,0.0,0,0,0,2,0,0,0,2,2,1.0,2,17,0,0,118.75,8,8,1,0
843,0.0,279,0.0,3,0,0,28,0,3,10,49,46,0.8928571428571429,14,54,0,6,58.46341463414634,41,30,0,0
844,0.0,85,0.0,3,0,0,9,3,0,7,13,7,0.3333333333333333,8,27,0,0,75.0,1,1,0,0
845,0.0,34,0.0,0,0,0,6,0,0,2,7,7,1.0,3,8,0,1,46.95,20,19,1,0
846,0.0,36,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,101.07142857142856,56,53,1,0
847,0.0,143,0.0,17,0,0,18,0,0,16,22,5,0.0555555555555555,17,42,0,1,41.72727272727273,11,9,1,2
848,0.0,93,0.0,4,0,0,17,0,0,0,17,13,0.7647058823529411,17,17,0,4,79.14285714285714,7,7,0,0
849,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,121.5,2,2,0,0
850,0.0,22,0.0,2,0,0,4,2,0,1,4,0,0.0,4,4,0,0,35.0,1,1,0,3
851,0.0,46,0.0,4,0,0,8,4,0,4,8,0,0.0,8,8,0,1,44.47368421052632,19,18,0,0
852,0.0,18,0.0,1,0,0,2,0,0,0,2,1,0.5,1,5,0,0,42.0,2,2,0,0
853,0.0,23,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0,3,64.75,20,19,0,1
854,0.0,129,0.0,0,0,0,12,0,7,1,21,21,1.0,10,28,1,2,42.16666666666666,12,7,0,0
855,0.0,105,0.0,1,0,0,9,1,0,6,13,11,0.7777777777777778,3,39,0,0,31.857142857142858,7,7,0,0
856,0.0,21,0.0,0,0,0,1,0,0,1,1,1,1.0,1,13,0,0,73.57142857142857,7,7,1,0
857,0.0,35,0.0,6,0,0,6,0,0,2,6,0,0.0,6,6,0,1,142.7,10,10,0,2
858,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,0,2,0,0,20.0,1,1,0,0
859,0.0,13,0.0,1,0,0,2,1,0,0,2,0,0.0,2,2,1,1,64.5,8,7,1,2
860,0.0,55,0.0,2,0,0,6,0,0,2,8,6,0.6666666666666666,6,11,0,0,99.4,5,5,0,0
861,0.0,27,0.0,0,0,0,2,0,0,0,4,4,1.0,2,3,0,0,43.333333333333336,3,3,1,0
862,0.0,41,0.0,1,0,0,7,0,0,0,7,6,0.8571428571428571,7,17,0,2,97.3,10,8,2,0
863,0.0,29,0.0,0,0,0,1,0,0,0,5,5,1.0,1,3,0,1,77.8,5,5,0,0
864,0.0,97,0.0,0,0,0,10,0,0,0,36,36,1.0,3,21,0,0,18.0,1,1,0,0
865,0.0,114,0.0,6,0,0,11,0,0,0,16,10,0.4545454545454545,11,48,0,0,29.38888888888889,18,17,0,0
866,0.0,27,0.0,2,0,0,4,0,1,0,4,2,0.5,2,7,0,0,62.0,2,2,0,0
867,0.0,9,0.0,0,0,0,2,0,0,0,2,2,1.0,0,4,0,0,43.6,5,3,0,0
868,0.0,31,0.0,0,0,0,2,0,0,0,2,2,1.0,1,43,0,1,50.0,3,3,1,0
869,0.0,72,0.0,0,0,0,5,0,0,0,5,5,1.0,5,60,0,3,137.4,5,5,0,0
870,0.0,62,0.0,6,0,0,10,0,0,1,12,6,0.4,0,21,0,2,74.27777777777777,18,10,1,0
871,0.0,67,0.0,0,0,0,3,0,3,14,3,3,1.0,3,33,0,0,174.0,2,2,0,0
872,0.0,25,0.0,0,0,0,2,0,0,4,2,2,1.0,2,7,0,0,49.375,8,7,0,0
873,0.0,63,0.0,0,0,0,3,0,0,2,11,11,1.0,3,18,0,4,79.14285714285714,7,7,0,0
874,0.0,31,0.0,0,0,0,2,0,0,0,4,4,1.0,2,10,0,1,32.5,4,4,0,0
875,0.0,190,0.0,4,0,0,14,2,0,2,43,37,0.5714285714285714,13,106,2,0,35.285714285714285,14,12,1,0
876,1.6129032258064515,186,2.6881720430107525,10,3,5,23,0,5,8,27,17,0.5652173913043478,17,98,0,0,103.44444444444444,9,9,1,0
877,0.0,355,0.0,9,0,0,37,0,0,5,53,44,0.7567567567567568,10,73,0,4,66.86842105263158,38,32,3,0
878,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0,0,71.75,16,10,0,0
879,0.0,147,0.0,1,0,0,21,0,0,4,41,40,0.9523809523809524,19,31,0,26,110.12422360248448,161,140,7,0
880,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0,0,67.33333333333333,6,6,0,0
881,0.0,210,0.0,4,0,0,10,0,0,0,45,41,0.6,10,79,0,1,122.0,9,9,0,0
882,0.0,122,0.0,6,0,0,12,0,0,0,17,11,0.5,12,54,0,0,29.38888888888889,18,17,0,0
883,0.0,52,0.0,2,0,0,6,0,0,0,10,8,0.6666666666666666,5,14,0,0,24.0,2,2,0,0
884,0.0,222,0.0,17,0,0,26,0,0,13,37,20,0.3461538461538461,23,69,0,0,96.4,5,4,0,1
885,0.0,329,0.0,3,0,0,9,0,8,12,51,47,0.6666666666666666,5,73,0,0,24.666666666666668,3,3,0,1
886,0.0,162,0.0,9,0,0,18,0,1,10,29,20,0.5,18,43,11,22,110.21518987341771,79,65,11,1
887,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2,0,60.0,1,1,0,1
888,0.0,21,0.0,0,0,0,1,0,0,4,1,1,1.0,1,25,0,1,95.5,4,4,1,0
889,0.0,78,0.0,2,0,0,9,2,0,2,17,13,0.5555555555555556,3,18,0,0,44.0,2,2,0,0
890,0.0,39,0.0,1,0,0,2,0,0,0,11,10,0.5,2,24,0,49,55.91025641025641,156,111,1,0
891,0.0,52,0.0,3,0,0,4,0,1,0,4,1,0.25,4,7,2,7,75.38157894736842,76,55,4,0
892,0.0,142,0.0,6,0,0,13,0,0,7,17,10,0.5384615384615384,13,27,0,0,42.07692307692308,13,6,0,1
893,0.0,371,0.0,0,0,0,8,0,0,0,62,62,1.0,0,125,0,0,37.0,3,3,0,0
894,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0,0,42.0,1,1,0,0
895,0.0,308,0.0,28,0,0,58,28,4,28,58,2,0.0344827586206896,58,60,0,1,88.78787878787878,33,23,0,3
896,0.0,46,0.0,2,0,0,6,1,0,1,6,3,0.5,6,12,0,2,105.88888888888889,9,9,0,0
897,0.0,30,0.0,0,0,0,1,0,0,0,11,11,1.0,1,1,0,0,93.0,2,2,0,0
898,0.0,270,0.3703703703703703,1,0,1,15,0,0,15,48,47,0.9333333333333332,3,83,0,1,67.33333333333333,6,5,1,0
899,0.0,80,0.0,2,0,0,8,0,1,4,11,9,0.75,6,18,0,0,59.85714285714285,7,7,0,0
900,0.0,33,0.0,1,0,0,4,0,0,2,4,3,0.75,2,8,0,2,31.96,25,18,2,0
901,0.0,27,0.0,0,0,0,1,0,0,0,5,5,1.0,1,10,0,4,70.33928571428571,56,49,2,0
902,0.0,66,0.0,2,0,0,6,0,0,0,18,16,0.6666666666666666,5,20,0,1,71.15384615384616,26,23,1,0
903,0.0,70,0.0,4,0,0,8,1,3,3,9,4,0.375,7,26,0,8,85.71428571428571,14,14,1,0
904,0.0,17,0.0,0,0,0,7,0,0,0,7,7,1.0,0,7,0,1,132.4,5,5,0,0
905,0.0,11,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,1,48.75,8,7,0,0
906,0.0,30,0.0,0,0,0,4,0,0,0,7,7,1.0,1,11,0,0,32.0,2,1,0,0
907,0.0,43,0.0,2,0,0,6,0,0,0,7,5,0.6666666666666666,5,24,0,2,64.3157894736842,19,16,4,0
908,11.11111111111111,72,0.0,0,8,0,8,0,0,0,14,14,1.0,8,57,0,5,80.4,25,21,1,0
909,0.0,47,2.127659574468085,0,0,1,3,0,0,5,8,8,1.0,1,20,5,9,89.05555555555556,18,17,3,0
910,0.0,9,0.0,0,0,0,2,0,0,0,2,2,1.0,0,3,0,0,29.0,1,1,0,0
911,0.0,55,0.0,0,0,0,2,0,0,0,10,10,1.0,2,20,0,23,49.11009174311926,218,156,1,0
912,0.0,219,0.0,20,0,0,28,0,2,23,29,9,0.2857142857142857,16,69,0,6,55.33846153846154,65,40,1,0
913,0.0,27,0.0,1,0,0,4,1,0,3,4,2,0.5,4,7,0,0,54.66666666666666,3,3,0,0
914,0.0,36,0.0,0,0,0,5,0,0,0,7,7,1.0,4,12,0,2,39.85714285714285,7,5,0,0
915,0.0,32,0.0,2,0,0,4,2,0,3,4,0,0.0,4,4,0,0,42.333333333333336,6,4,2,1
916,0.0,19,0.0,2,0,0,2,0,0,1,2,0,0.0,2,2,0,0,39.0,3,3,0,1
917,0.0,30,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,64,139.22844827586206,232,201,11,1
918,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,5,0,1,150.66666666666666,6,5,0,0
919,0.0,40,0.0,1,0,0,5,1,0,2,6,4,0.6,4,10,0,0,64.33333333333333,6,4,1,1
920,0.0,222,0.0,9,0,0,19,0,0,10,53,44,0.5263157894736842,15,111,0,0,176.46153846153845,13,13,0,0
921,0.0,14,0.0,0,0,0,2,0,0,0,3,3,1.0,2,12,0,0,48.5,2,2,0,0
922,0.0,81,0.0,7,0,0,10,0,0,1,17,10,0.3,10,22,0,2,65.25,8,8,1,0
923,0.0,15,0.0,1,0,0,1,0,0,2,1,0,0.0,1,1,0,0,36.64705882352941,17,16,2,0
924,0.0,18,0.0,1,0,0,2,0,0,0,2,1,0.5,1,5,0,0,42.0,2,2,0,0
925,0.0,18,0.0,0,0,0,8,0,0,0,8,8,1.0,0,8,0,1,52.333333333333336,6,6,0,0
926,0.0,60,0.0,0,0,0,3,0,0,5,6,6,1.0,3,25,2,2,82.8,35,32,2,0
927,0.0,98,0.0,3,0,0,8,0,3,6,18,15,0.625,8,26,0,2,68.4375,16,15,1,0
928,0.0,44,0.0,0,0,0,1,0,0,0,10,10,1.0,1,21,0,0,153.625,8,8,1,0
929,0.0,192,0.0,1,0,0,17,0,0,12,32,31,0.9411764705882352,13,36,0,3,58.5,14,14,1,0
930,0.0,157,0.0,5,0,0,12,3,0,11,19,11,0.3333333333333333,11,60,0,2,68.05263157894737,19,19,1,0
931,0.0,74,0.0,6,0,0,9,0,3,0,9,3,0.3333333333333333,9,16,0,1,40.42857142857143,7,5,1,0
932,1.6666666666666667,240,4.166666666666667,0,4,10,31,3,0,4,50,46,0.9032258064516128,20,156,0,8,57.52857142857143,70,26,5,0
933,0.0,99,0.0,4,0,0,10,0,0,6,19,15,0.6,10,34,0,2,29.2,5,5,0,0
934,0.0,54,0.0,1,0,0,5,0,0,1,5,4,0.8,1,5,0,0,44.8,5,5,0,0
935,0.0,75,0.0,1,0,0,3,0,0,5,11,10,0.6666666666666666,2,52,0,1,88.42857142857143,7,7,1,0
936,0.0,68,0.0,4,0,0,6,0,0,2,15,11,0.3333333333333333,6,20,0,10,40.80434782608695,46,35,0,0
937,0.0,41,0.0,0,0,0,2,0,0,1,8,8,1.0,1,30,0,5,48.66666666666666,30,23,7,0
938,0.0,86,0.0,4,0,0,11,0,0,5,17,13,0.6363636363636364,9,15,0,0,131.66666666666666,3,1,0,0
939,0.0,118,0.0,0,0,0,8,0,0,7,16,16,1.0,6,63,0,1,130.5,8,7,0,0
940,0.0,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,78.89655172413794,29,21,1,0
941,0.0,41,0.0,0,0,0,18,0,0,0,18,18,1.0,0,18,0,3,76.46511627906976,43,39,1,0
942,0.0,65,0.0,2,0,0,7,0,0,1,14,12,0.7142857142857143,7,16,0,1,80.5,14,11,3,0
943,0.0,26,0.0,1,0,0,4,0,0,0,4,3,0.75,4,5,0,1,38.25,4,2,0,0
944,2.010050251256281,199,0.0,3,4,0,22,1,0,3,27,23,0.8181818181818182,18,88,7,2,44.21428571428572,14,12,1,0
945,0.0,68,0.0,1,0,0,2,0,0,2,10,9,0.5,1,32,0,0,80.25,28,24,2,0
946,0.0,33,0.0,0,0,0,2,0,0,2,4,4,1.0,2,18,0,2,57.1875,16,12,0,0
947,0.0,56,0.0,0,0,0,3,0,1,2,5,5,1.0,2,16,0,2,40.31578947368421,19,18,1,0
948,0.0,141,0.0,0,0,0,18,0,1,0,29,29,1.0,8,42,0,3,143.875,8,7,1,0
949,0.0,28,0.0,1,0,0,2,0,0,2,4,3,0.5,2,8,0,1,51.85714285714285,7,5,0,0
950,4.098360655737705,122,0.0,1,5,0,6,0,0,4,19,18,0.8333333333333334,5,108,0,2,46.6875,16,13,0,0
951,0.0,24,0.0,1,0,0,3,0,0,1,3,2,0.6666666666666666,3,3,0,0,49.0,3,3,1,0
952,0.0,12,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0,1,23.33333333333333,3,2,0,0
